id_pedido,id_producto,nombre_producto,categoria,id_proveedor,nombre_proveedor,cantidad_solicitada,estado_pedido,fecha_pedido,fecha_entrega,numero_factura
829,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",76,aceptado,"2023-02-19 15:28:28","",""
830,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",66,en proceso,"2023-02-27 14:58:59","2023-03-10 14:58:59",""
831,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",94,en proceso,"2024-08-02 22:01:53","2024-08-19 22:01:53",""
832,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",91,en proceso,"2025-11-30 08:30:23","2025-12-19 08:30:23",""
833,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",13,entregado,"2025-01-10 05:26:47","2025-01-22 05:26:47","FAC-000833"
834,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",38,entregado,"2023-02-23 05:42:44","2023-03-10 05:42:44","FAC-000834"
835,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",10,entregado,"2023-10-03 00:17:02","2023-10-08 00:17:02","FAC-000835"
836,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",28,entregado,"2025-02-09 12:04:48","2025-02-18 12:04:48","FAC-000836"
837,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",70,entregado,"2024-02-28 20:12:13","2024-03-07 20:12:13","FAC-000837"
838,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",33,aceptado,"2023-03-20 08:09:10","",""
839,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",73,en proceso,"2023-07-05 08:33:02","2023-07-11 08:33:02",""
840,13,"Clindamicina 300mg x16","Antibiótico",5,"Genfar S.A - Grupo Sanofi",90,entregado,"2025-08-26 20:58:43","2025-08-29 20:58:43","FAC-000840"
841,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",15,entregado,"2025-08-22 06:24:22","2025-08-28 06:24:22","FAC-000841"
842,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",53,en proceso,"2024-10-27 11:58:42","2024-11-09 11:58:42",""
843,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",79,aceptado,"2024-02-21 05:37:43","",""
844,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",86,en proceso,"2024-02-03 08:02:40","2024-02-18 08:02:40",""
845,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",10,entregado,"2023-06-23 03:21:58","2023-07-06 03:21:58","FAC-000845"
846,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",58,en proceso,"2024-10-10 03:37:02","2024-10-15 03:37:02",""
847,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",79,entregado,"2023-08-04 17:33:04","2023-08-07 17:33:04","FAC-000847"
848,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",97,entregado,"2025-08-20 06:24:57","2025-08-28 06:24:57","FAC-000848"
849,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",85,entregado,"2025-01-30 18:53:48","2025-02-07 18:53:48","FAC-000849"
850,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",82,entregado,"2023-05-22 10:08:37","2023-06-01 10:08:37","FAC-000850"
851,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",73,en proceso,"2024-03-21 11:55:32","2024-04-05 11:55:32",""
852,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",53,entregado,"2023-02-08 14:13:32","2023-02-12 14:13:32","FAC-000852"
853,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",86,entregado,"2025-08-27 20:48:03","2025-09-11 20:48:03","FAC-000853"
854,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",18,entregado,"2023-04-04 05:43:50","2023-04-15 05:43:50","FAC-000854"
855,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",97,entregado,"2024-08-08 20:48:05","2024-08-18 20:48:05","FAC-000855"
856,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",81,entregado,"2023-10-04 11:03:47","2023-10-07 11:03:47","FAC-000856"
857,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",38,entregado,"2024-05-01 18:55:45","2024-05-16 18:55:45","FAC-000857"
858,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",87,entregado,"2024-01-28 23:52:59","2024-02-08 23:52:59","FAC-000858"
859,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",100,entregado,"2024-08-08 17:04:10","2024-08-20 17:04:10","FAC-000859"
860,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",75,entregado,"2025-02-10 06:56:48","2025-02-17 06:56:48","FAC-000860"
861,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",79,entregado,"2023-06-28 00:23:42","2023-07-04 00:23:42","FAC-000861"
862,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",58,entregado,"2023-06-04 08:11:10","2023-06-14 08:11:10","FAC-000862"
863,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",87,entregado,"2025-11-04 11:26:16","2025-11-09 11:26:16","FAC-000863"
864,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",36,en proceso,"2023-09-12 20:04:25","2023-09-25 20:04:25",""
865,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",91,en proceso,"2025-07-30 16:10:36","2025-08-04 16:10:36",""
866,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",46,entregado,"2023-03-25 23:47:38","2023-04-05 23:47:38","FAC-000866"
867,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",90,en proceso,"2023-01-04 14:06:14","2023-01-23 14:06:14",""
868,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",48,en proceso,"2023-09-28 09:37:43","2023-10-09 09:37:43",""
869,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",21,entregado,"2023-01-25 01:34:26","2023-02-01 01:34:26","FAC-000869"
870,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",75,entregado,"2025-10-09 12:42:07","2025-10-16 12:42:07","FAC-000870"
871,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",17,en proceso,"2023-12-07 22:52:15","2023-12-12 22:52:15",""
872,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",17,entregado,"2025-06-02 17:37:01","2025-06-06 17:37:01","FAC-000872"
873,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",85,entregado,"2025-04-18 13:59:38","2025-04-28 13:59:38","FAC-000873"
874,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",44,entregado,"2024-03-18 00:32:34","2024-03-25 00:32:34","FAC-000874"
875,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",21,entregado,"2023-03-14 03:36:48","2023-03-23 03:36:48","FAC-000875"
876,37,"Condón Control Retard x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",25,aceptado,"2024-08-31 17:03:42","",""
877,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",64,entregado,"2023-06-29 08:48:55","2023-07-14 08:48:55","FAC-000877"
878,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",82,aceptado,"2024-01-30 12:50:01","",""
879,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",76,en proceso,"2023-06-04 07:14:01","2023-06-11 07:14:01",""
880,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",11,entregado,"2024-10-08 11:01:21","2024-10-20 11:01:21","FAC-000880"
881,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",47,entregado,"2024-08-24 21:08:42","2024-09-05 21:08:42","FAC-000881"
882,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",21,entregado,"2025-04-28 20:38:17","2025-05-02 20:38:17","FAC-000882"
883,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",42,en proceso,"2023-03-08 18:45:30","2023-03-21 18:45:30",""
884,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",64,entregado,"2025-07-07 06:05:00","2025-07-20 06:05:00","FAC-000884"
885,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",45,entregado,"2023-02-26 18:54:39","2023-03-05 18:54:39","FAC-000885"
886,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",26,en proceso,"2025-09-19 04:38:02","2025-10-04 04:38:02",""
887,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",65,entregado,"2023-07-30 22:15:06","2023-08-10 22:15:06","FAC-000887"
888,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",25,entregado,"2024-03-21 09:20:18","2024-03-30 09:20:18","FAC-000888"
889,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",88,entregado,"2025-06-17 13:23:18","2025-06-26 13:23:18","FAC-000889"
890,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",86,entregado,"2025-10-07 20:00:19","2025-10-21 20:00:19","FAC-000890"
891,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",86,entregado,"2024-12-11 07:19:03","2024-12-16 07:19:03","FAC-000891"
892,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",53,en proceso,"2025-01-12 01:42:51","2025-01-24 01:42:51",""
893,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",72,aceptado,"2024-07-27 13:45:45","",""
894,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",49,entregado,"2024-11-18 17:05:08","2024-12-02 17:05:08","FAC-000894"
895,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",34,entregado,"2025-01-31 10:29:53","2025-02-07 10:29:53","FAC-000895"
896,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",96,entregado,"2025-05-10 21:03:01","2025-05-24 21:03:01","FAC-000896"
897,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",12,entregado,"2025-05-14 05:12:51","2025-05-29 05:12:51","FAC-000897"
898,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",93,entregado,"2024-04-28 07:25:14","2024-05-02 07:25:14","FAC-000898"
899,37,"Condón Control Retard x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",98,entregado,"2024-01-07 08:39:15","2024-01-13 08:39:15","FAC-000899"
900,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",72,aceptado,"2025-07-18 18:04:37","",""
901,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",47,entregado,"2024-08-14 06:13:17","2024-08-23 06:13:17","FAC-000901"
902,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",36,entregado,"2023-02-17 02:27:56","2023-03-03 02:27:56","FAC-000902"
903,17,"Vitamina C 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",43,entregado,"2025-05-07 04:12:00","2025-05-15 04:12:00","FAC-000903"
904,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",36,en proceso,"2024-04-11 06:11:13","2024-04-16 06:11:13",""
905,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",79,en proceso,"2024-05-21 06:42:41","2024-06-07 06:42:41",""
906,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",28,entregado,"2023-07-08 23:43:52","2023-07-21 23:43:52","FAC-000906"
907,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",94,entregado,"2025-12-26 15:08:13","2025-12-31 15:08:13","FAC-000907"
908,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",85,entregado,"2025-06-28 23:32:34","2025-07-02 23:32:34","FAC-000908"
909,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",27,en proceso,"2024-06-03 17:07:53","2024-06-23 17:07:53",""
910,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",37,entregado,"2024-05-05 12:15:08","2024-05-08 12:15:08","FAC-000910"
911,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",16,entregado,"2024-12-29 12:56:54","2025-01-04 12:56:54","FAC-000911"
912,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",52,entregado,"2024-07-11 22:58:04","2024-07-15 22:58:04","FAC-000912"
913,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",97,en proceso,"2025-10-20 00:01:11","2025-11-02 00:01:11",""
914,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",90,aceptado,"2024-09-22 04:59:45","",""
915,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",47,aceptado,"2024-08-25 05:21:40","",""
916,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",13,en proceso,"2024-10-11 20:55:48","2024-10-21 20:55:48",""
917,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",86,en proceso,"2025-10-31 07:36:32","2025-11-12 07:36:32",""
918,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",93,en proceso,"2023-03-15 01:19:12","2023-03-27 01:19:12",""
919,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",91,entregado,"2024-02-01 08:07:57","2024-02-06 08:07:57","FAC-000919"
920,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",75,aceptado,"2024-01-07 23:03:47","",""
921,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",18,entregado,"2024-12-28 15:45:18","2025-01-06 15:45:18","FAC-000921"
922,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",53,en proceso,"2025-07-28 00:15:17","2025-08-11 00:15:17",""
923,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",26,en proceso,"2025-12-12 00:23:29","2025-12-31 00:23:29",""
924,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",36,entregado,"2024-07-03 07:49:20","2024-07-11 07:49:20","FAC-000924"
925,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",84,entregado,"2025-04-19 22:21:36","2025-04-30 22:21:36","FAC-000925"
926,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",65,aceptado,"2025-09-29 03:14:22","",""
927,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",81,aceptado,"2024-10-13 12:34:39","",""
928,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",98,entregado,"2025-08-09 20:36:28","2025-08-23 20:36:28","FAC-000928"
929,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",95,entregado,"2025-09-06 06:45:01","2025-09-14 06:45:01","FAC-000929"
930,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",29,entregado,"2025-08-28 13:08:23","2025-09-09 13:08:23","FAC-000930"
931,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",28,entregado,"2025-12-14 00:23:36","2025-12-24 00:23:36","FAC-000931"
932,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",13,entregado,"2023-05-10 09:14:52","2023-05-19 09:14:52","FAC-000932"
933,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",90,entregado,"2025-04-17 09:34:51","2025-04-29 09:34:51","FAC-000933"
934,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",42,en proceso,"2023-12-11 22:00:04","2023-12-23 22:00:04",""
935,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",81,en proceso,"2025-02-11 05:19:36","2025-02-27 05:19:36",""
936,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",33,entregado,"2023-09-28 19:12:22","2023-10-13 19:12:22","FAC-000936"
937,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",13,entregado,"2024-06-24 03:38:49","2024-06-29 03:38:49","FAC-000937"
938,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",37,entregado,"2023-03-11 21:55:03","2023-03-26 21:55:03","FAC-000938"
939,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",23,entregado,"2023-10-27 01:15:25","2023-11-11 01:15:25","FAC-000939"
940,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",37,entregado,"2024-02-17 09:51:50","2024-02-27 09:51:50","FAC-000940"
941,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",54,entregado,"2025-06-05 01:19:25","2025-06-17 01:19:25","FAC-000941"
942,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",46,entregado,"2024-10-31 14:39:07","2024-11-15 14:39:07","FAC-000942"
943,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",40,entregado,"2025-09-14 10:58:23","2025-09-23 10:58:23","FAC-000943"
944,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",73,entregado,"2023-07-19 15:46:52","2023-07-27 15:46:52","FAC-000944"
945,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",62,en proceso,"2024-06-11 08:44:20","2024-07-01 08:44:20",""
946,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",17,en proceso,"2024-07-05 16:49:25","2024-07-25 16:49:25",""
947,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",72,entregado,"2024-03-01 05:43:57","2024-03-11 05:43:57","FAC-000947"
948,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",88,entregado,"2024-11-02 10:39:11","2024-11-15 10:39:11","FAC-000948"
949,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",90,aceptado,"2024-04-03 13:49:12","",""
950,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",60,entregado,"2023-10-01 12:47:54","2023-10-12 12:47:54","FAC-000950"
951,13,"Clindamicina 300mg x16","Antibiótico",5,"Genfar S.A - Grupo Sanofi",30,aceptado,"2024-08-28 03:18:53","",""
952,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",20,aceptado,"2025-08-10 08:34:23","",""
953,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",47,en proceso,"2025-04-20 23:03:09","2025-05-05 23:03:09",""
954,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",27,aceptado,"2025-03-05 23:16:15","",""
955,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",68,entregado,"2024-11-11 21:15:14","2024-11-22 21:15:14","FAC-000955"
956,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",29,entregado,"2023-09-15 02:43:38","2023-09-23 02:43:38","FAC-000956"
957,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",32,entregado,"2024-04-16 09:24:30","2024-04-19 09:24:30","FAC-000957"
958,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",97,en proceso,"2023-07-16 00:33:26","2023-08-05 00:33:26",""
959,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",51,entregado,"2025-06-15 07:05:25","2025-06-22 07:05:25","FAC-000959"
960,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",79,entregado,"2024-08-16 20:36:48","2024-08-23 20:36:48","FAC-000960"
961,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",95,entregado,"2023-02-06 19:20:54","2023-02-13 19:20:54","FAC-000961"
962,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",72,entregado,"2025-11-04 05:31:48","2025-11-15 05:31:48","FAC-000962"
963,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",76,en proceso,"2023-08-02 03:47:21","2023-08-09 03:47:21",""
964,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",82,en proceso,"2023-11-11 08:17:29","2023-11-25 08:17:29",""
965,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",75,en proceso,"2025-03-05 18:12:43","2025-03-19 18:12:43",""
966,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",43,entregado,"2024-08-01 09:32:32","2024-08-10 09:32:32","FAC-000966"
967,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",72,entregado,"2025-10-14 11:27:23","2025-10-27 11:27:23","FAC-000967"
968,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",31,en proceso,"2023-01-29 05:17:41","2023-02-10 05:17:41",""
969,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",96,entregado,"2024-06-29 16:45:39","2024-07-12 16:45:39","FAC-000969"
970,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",97,entregado,"2025-01-03 20:06:05","2025-01-15 20:06:05","FAC-000970"
971,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",30,aceptado,"2023-09-01 18:21:07","",""
972,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",83,entregado,"2025-10-18 04:54:27","2025-11-01 04:54:27","FAC-000972"
